date,price
2017-07-03,49.77000045776367
2017-07-05,49.81999969482422
2017-07-06,49.540000915527344
2017-07-07,49.54999923706055
2017-07-10,45.709999084472656
2017-07-11,45.77000045776367
2017-07-12,46.16999816894531
2017-07-13,46.16999816894531
2017-07-14,46.119998931884766
2017-07-17,46.470001220703125
2017-07-18,47.84000015258789
2017-07-19,48.16999816894531
2017-07-20,48.95000076293945
2017-07-21,47.90999984741211
2017-07-24,47.349998474121094
2017-07-25,48.2599983215332
2017-07-26,47.9900016784668
2017-07-27,51.70000076293945
2017-07-28,50.27000045776367
2017-07-31,51.15999984741211
2017-08-01,51.20000076293945
2017-08-02,51.220001220703125
2017-08-03,52.27000045776367
2017-08-04,52.0
2017-08-07,52.189998626708984
2017-08-08,52.22999954223633
2017-08-09,51.56999969482422
2017-08-10,51.380001068115234
2017-08-11,51.720001220703125
2017-08-14,52.099998474121094
2017-08-15,52.20000076293945
2017-08-16,52.970001220703125
2017-08-17,52.68000030517578
2017-08-18,52.81999969482422
2017-08-21,52.86000061035156
2017-08-22,53.0
2017-08-23,52.630001068115234
2017-08-24,52.70000076293945
2017-08-25,52.7599983215332
2017-08-28,53.209999084472656
2017-08-29,53.09000015258789
2017-08-30,53.2599983215332
2017-08-31,53.70000076293945
2017-09-01,53.630001068115234
2017-09-05,53.5099983215332
2017-09-06,55.02000045776367
2017-09-07,54.900001525878906
2017-09-08,55.63999938964844
2017-09-11,56.0099983215332
2017-09-12,56.02000045776367
2017-09-13,55.97999954223633
2017-09-14,55.9900016784668
2017-09-15,55.86000061035156
2017-09-18,56.11000061035156
2017-09-19,56.040000915527344
2017-09-20,57.02000045776367
2017-09-21,57.02000045776367
2017-09-22,56.689998626708984
2017-09-25,56.560001373291016
2017-09-26,56.56999969482422
2017-09-27,58.06999969482422
2017-09-28,58.209999084472656
2017-09-29,58.0
2017-10-02,58.810001373291016
2017-10-03,59.43000030517578
2017-10-04,58.529998779296875
2017-10-05,58.5
2017-10-06,59.540000915527344
2017-10-09,59.599998474121094
2017-10-10,59.15999984741211
2017-10-11,59.470001220703125
2017-10-12,59.939998626708984
2017-10-13,59.779998779296875
2017-10-16,59.779998779296875
2017-10-17,59.58000183105469
2017-10-18,59.470001220703125
2017-10-19,59.75
2017-10-20,59.810001373291016
2017-10-23,59.90999984741211
2017-10-24,59.59000015258789
2017-10-25,58.56999969482422
2017-10-26,54.849998474121094
2017-10-27,55.68000030517578
2017-10-30,54.09000015258789
2017-10-31,54.630001068115234
2017-11-01,53.529998779296875
2017-11-02,53.4900016784668
2017-11-03,53.7599983215332
2017-11-06,53.56999969482422
2017-11-07,53.439998626708984
2017-11-08,53.790000915527344
2017-11-09,54.75
2017-11-10,54.0099983215332
2017-11-13,53.61000061035156
2017-11-14,53.56999969482422
2017-11-15,53.27000045776367
2017-11-16,54.06999969482422
2017-11-17,53.38999938964844
2017-11-20,53.970001220703125
2017-11-21,54.77000045776367
2017-11-22,54.4900016784668
2017-11-24,54.81999969482422
2017-11-27,54.209999084472656
2017-11-28,54.779998779296875
2017-11-29,55.02000045776367
2017-11-30,55.119998931884766
2017-12-01,54.7400016784668
2017-12-04,53.61000061035156
2017-12-05,53.439998626708984
2017-12-06,53.650001525878906
2017-12-07,52.9900016784668
2017-12-08,53.65999984741211
2017-12-11,53.310001373291016
2017-12-12,52.5
2017-12-13,53.130001068115234
2017-12-14,52.77000045776367
2017-12-15,53.439998626708984
2017-12-18,53.400001525878906
2017-12-19,52.560001373291016
2017-12-20,52.5
2017-12-21,52.13999938964844
2017-12-22,52.220001220703125
2017-12-26,52.439998626708984
2017-12-27,53.22999954223633
2017-12-28,53.38999938964844
2017-12-29,53.90999984741211
2018-01-02,54.90999984741211
2018-01-03,55.11000061035156
2018-01-04,55.5
2018-01-05,56.029998779296875
2018-01-08,55.529998779296875
2018-01-09,55.04999923706055
2018-01-10,54.72999954223633
2018-01-11,56.18000030517578
2018-01-12,56.63999938964844
2018-01-16,58.36000061035156
2018-01-17,58.630001068115234
2018-01-18,58.099998474121094
2018-01-19,59.029998779296875
2018-01-22,59.36000061035156
2018-01-23,59.380001068115234
2018-01-24,61.470001220703125
2018-01-25,62.43000030517578
2018-01-26,67.7699966430664
2018-01-29,68.43000030517578
2018-01-30,68.19999694824219
2018-01-31,66.72000122070312
2018-02-01,66.30000305175781
2018-02-02,64.5999984741211
2018-02-05,62.36000061035156
2018-02-06,60.43000030517578
2018-02-07,58.79999923706055
2018-02-08,57.599998474121094
2018-02-09,57.59000015258789
2018-02-12,58.72999954223633
2018-02-13,57.2400016784668
2018-02-14,58.060001373291016
2018-02-15,59.5
2018-02-16,60.630001068115234
2018-02-20,60.099998474121094
2018-02-21,59.72999954223633
2018-02-22,57.709999084472656
2018-02-23,51.689998626708984
2018-02-26,53.310001373291016
2018-02-27,54.220001220703125
2018-02-28,52.04999923706055
2018-03-01,51.5099983215332
2018-03-02,51.939998626708984
2018-03-05,51.06999969482422
2018-03-06,51.900001525878906
2018-03-07,52.900001525878906
2018-03-08,53.43000030517578
2018-03-09,53.4900016784668
2018-03-12,53.93000030517578
2018-03-13,53.880001068115234
2018-03-14,53.560001373291016
2018-03-15,52.06999969482422
2018-03-16,51.43000030517578
2018-03-19,52.41999816894531
2018-03-20,52.31999969482422
2018-03-21,52.029998779296875
2018-03-22,51.27000045776367
2018-03-23,49.65999984741211
2018-03-26,51.04999923706055
2018-03-27,49.220001220703125
2018-03-28,49.459999084472656
2018-03-29,49.720001220703125
2018-04-02,48.27000045776367
2018-04-03,46.029998779296875
