date,price
2017-07-03,52.92041778564453
2017-07-05,53.04561233520508
2017-07-06,52.55004119873047
2017-07-07,52.977806091308594
2017-07-10,52.8786735534668
2017-07-11,51.913658142089844
2017-07-12,51.909996032714844
2017-07-13,52.27104568481445
2017-07-14,52.171634674072266
2017-07-17,52.49607467651367
2017-07-18,52.09837341308594
2017-07-19,52.63212966918945
2017-07-20,52.820499420166016
2017-07-21,52.637367248535156
2017-07-24,53.1972770690918
2017-07-25,53.77811813354492
2017-07-26,52.71062469482422
2017-07-27,52.18733596801758
2017-07-28,52.904239654541016
2017-07-31,53.06121063232422
2017-08-01,53.333316802978516
2017-08-02,54.887481689453125
2017-08-03,54.693885803222656
2017-08-04,54.76191711425781
2017-08-07,54.87701416015625
2017-08-08,54.772377014160156
2017-08-09,55.09156799316406
2017-08-10,54.55781555175781
2017-08-11,54.160125732421875
2017-08-14,54.65201950073242
2017-08-15,54.76191711425781
2017-08-16,54.66769790649414
2017-08-17,53.526947021484375
2017-08-18,53.1972770690918
2017-08-21,53.333316802978516
2017-08-22,53.55311584472656
2017-08-23,53.31761932373047
2017-08-24,53.01935958862305
2017-08-25,53.579280853271484
2017-08-28,53.11878204345703
2017-08-29,52.99842834472656
2017-08-30,53.16587448120117
2017-08-31,53.275760650634766
2017-09-01,53.52171325683594
2017-09-05,51.05702590942383
2017-09-06,51.020389556884766
2017-09-07,49.99476623535156
2017-09-08,51.56463623046875
2017-09-11,52.34955978393555
2017-09-12,52.4908332824707
2017-09-13,52.14548110961914
2017-09-14,51.68498992919922
2017-09-15,52.69490432739258
2017-09-18,53.09260559082031
2017-09-19,53.3594970703125
2017-09-20,53.64728546142578
2017-09-21,53.464149475097656
2017-09-22,53.65253829956055
2017-09-25,53.80952072143555
2017-09-26,53.99789810180664
2017-09-27,54.055477142333984
2017-09-28,54.37467575073242
2017-09-29,54.133941650390625
2017-10-02,54.64677429199219
2017-10-03,55.07587814331055
2017-10-04,54.997379302978516
2017-10-05,55.30087661743164
2017-10-06,55.290428161621094
2017-10-09,55.01307678222656
2017-10-10,55.243309020996094
2017-10-11,54.87178421020508
2017-10-12,54.8665657043457
2017-10-13,54.73527526855469
2017-10-16,54.85605239868164
2017-10-17,54.677520751953125
2017-10-18,54.82454299926758
2017-10-19,55.428321838378906
2017-10-20,55.26558303833008
2017-10-23,55.34432601928711
2017-10-24,55.4755973815918
2017-10-25,54.9873046875
2017-10-26,55.375831604003906
2017-10-27,55.16580581665039
2017-10-30,55.31806182861328
2017-10-31,55.38631820678711
2017-11-01,53.45417404174805
2017-11-02,54.079010009765625
2017-11-03,53.952972412109375
2017-11-06,54.588279724121094
2017-11-07,55.097557067871094
2017-11-08,54.871795654296875
2017-11-09,55.31806182861328
2017-11-10,55.4598274230957
2017-11-13,55.66986846923828
2017-11-14,55.70661544799805
2017-11-15,55.87984848022461
2017-11-16,54.67055892944336
2017-11-17,54.55283737182617
2017-11-20,54.86855697631836
2017-11-21,54.83106231689453
2017-11-22,54.64913558959961
2017-11-24,54.354854583740234
2017-11-27,54.954132080078125
2017-11-28,55.75142288208008
2017-11-29,56.32933807373047
2017-11-30,56.21696090698242
2017-12-01,56.62363815307617
2017-12-04,56.62363815307617
2017-12-05,55.9761962890625
2017-12-06,55.86381530761719
2017-12-07,55.82634353637695
2017-12-08,56.072486877441406
2017-12-11,56.0404052734375
2017-12-12,56.34539031982422
2017-12-13,55.70863342285156
2017-12-14,55.25379943847656
2017-12-15,55.83169937133789
2017-12-18,56.15810012817383
2017-12-19,56.479156494140625
2017-12-20,56.82164001464844
2017-12-21,57.79014205932617
2017-12-22,57.98277282714844
2017-12-26,58.148677825927734
2017-12-27,58.25032424926758
2017-12-28,58.357364654541016
2017-12-29,58.0791130065918
2018-01-02,57.131996154785156
2018-01-03,57.303218841552734
2018-01-04,57.228302001953125
2018-01-05,57.35672378540039
2018-01-08,57.37812423706055
2018-01-09,57.64569091796875
2018-01-10,57.56005859375
2018-01-11,58.16133117675781
2018-01-12,58.60154724121094
2018-01-16,58.402931213378906
2018-01-17,58.98805618286133
2018-01-18,58.84312438964844
2018-01-19,59.2135124206543
2018-01-22,59.916786193847656
2018-01-23,60.48582458496094
2018-01-24,60.52878952026367
2018-01-25,61.028053283691406
2018-01-26,61.67225646972656
2018-01-29,61.10857009887695
2018-01-30,60.77035903930664
2018-01-31,60.84553146362305
2018-02-01,64.6839370727539
2018-02-02,62.32184600830078
2018-02-05,60.05099868774414
2018-02-06,60.47509765625
2018-02-07,60.91530990600586
2018-02-08,58.21501922607422
2018-02-09,58.51564025878906
2018-02-12,58.708900451660156
2018-02-13,58.60154724121094
2018-02-14,59.37995529174805
2018-02-15,60.04026412963867
2018-02-16,60.19060134887695
2018-02-20,60.0241584777832
2018-02-21,60.5126953125
2018-02-22,60.04026412963867
2018-02-23,60.36237335205078
2018-02-26,61.4360466003418
2018-02-27,61.55953598022461
2018-02-28,60.555633544921875
2018-03-01,59.54637145996094
2018-03-02,59.46584701538086
2018-03-05,60.62004089355469
2018-03-06,61.40919494628906
2018-03-07,61.39847183227539
2018-03-08,61.2159538269043
2018-03-09,62.391632080078125
2018-03-12,61.538063049316406
2018-03-13,61.425323486328125
2018-03-14,60.65761947631836
2018-03-15,60.459014892578125
2018-03-16,60.68447494506836
2018-03-19,61.092491149902344
2018-03-20,61.97826385498047
2018-03-21,61.897743225097656
2018-03-22,60.0026741027832
2018-03-23,58.649845123291016
2018-03-26,60.276466369628906
2018-03-27,59.2457389831543
2018-03-28,60.228145599365234
