Date,Close
2017-07-03,17.004215240478516
2017-07-05,16.898597717285156
2017-07-06,16.792984008789062
2017-07-07,16.933799743652344
2017-07-10,16.58174705505371
2017-07-11,16.546541213989258
2017-07-12,16.863388061523438
2017-07-13,16.687360763549805
2017-07-14,16.47613525390625
2017-07-17,16.511343002319336
2017-07-18,16.652158737182617
2017-07-19,16.511343002319336
2017-07-20,16.511343002319336
2017-07-21,16.370515823364258
2017-07-24,16.264904022216797
2017-07-25,16.687360763549805
2017-07-26,16.44092559814453
2017-07-27,16.159284591674805
2017-07-28,16.194486618041992
2017-07-31,16.194486618041992
2017-08-01,16.370515823364258
2017-08-02,16.159284591674805
2017-08-03,15.772026062011719
2017-08-04,15.877639770507812
2017-08-07,15.863448143005371
2017-08-08,15.863448143005371
2017-08-09,15.579538345336914
2017-08-10,15.402094841003418
2017-08-11,15.082695007324219
2017-08-14,15.579538345336914
2017-08-15,15.118182182312012
2017-08-16,15.29563045501709
2017-08-17,14.940739631652832
2017-08-18,15.01171875
2017-08-21,15.047207832336426
2017-08-22,15.18915843963623
2017-08-23,15.118182182312012
2017-08-24,15.437582015991211
2017-08-25,15.579538345336914
2017-08-28,15.579538345336914
2017-08-29,15.615025520324707
2017-08-30,15.473072052001953
2017-08-31,15.579538345336914
2017-09-01,15.579538345336914
2017-09-05,15.224647521972656
2017-09-06,15.224647521972656
2017-09-07,15.118182182312012
2017-09-08,15.331113815307617
2017-09-11,15.544046401977539
2017-09-12,15.65050983428955
2017-09-13,15.579538345336914
2017-09-14,15.473072052001953
2017-09-15,15.473072052001953
2017-09-18,15.898933410644531
2017-09-19,16.005399703979492
2017-09-20,16.21833038330078
2017-09-21,16.289316177368164
2017-09-22,16.502241134643555
2017-09-25,16.431264877319336
2017-09-26,16.857133865356445
2017-09-27,17.318485260009766
2017-09-28,17.38945770263672
2017-09-29,17.318485260009766
2017-10-02,17.56690216064453
2017-10-03,17.673370361328125
2017-10-04,17.35396957397461
2017-10-05,17.531417846679688
2017-10-06,17.56690216064453
2017-10-09,17.495925903320312
2017-10-10,17.56690216064453
2017-10-11,17.495925903320312
2017-10-12,17.424945831298828
2017-10-13,17.531417846679688
2017-10-16,17.602392196655273
2017-10-17,17.424945831298828
2017-10-18,17.531417846679688
2017-10-19,17.531417846679688
2017-10-20,17.56690216064453
2017-10-23,17.28299331665039
2017-10-24,17.24750328063965
2017-10-25,17.38945770263672
2017-10-26,17.56690216064453
2017-10-27,17.99276351928711
2017-10-30,17.38945770263672
2017-10-31,17.35396957397461
2017-11-01,17.212018966674805
2017-11-02,17.74435043334961
2017-11-03,17.74435043334961
2017-11-06,17.74435043334961
2017-11-07,17.336837768554688
2017-11-08,17.265348434448242
2017-11-09,17.301097869873047
2017-11-10,17.336837768554688
2017-11-13,17.301097869873047
2017-11-14,17.551321029663086
2017-11-15,17.444076538085938
2017-11-16,17.622812271118164
2017-11-17,17.730051040649414
2017-11-20,17.837289810180664
2017-11-21,18.01601219177246
2017-11-22,18.15900421142578
2017-11-24,18.123258590698242
2017-11-27,18.37347984313965
2017-11-28,19.052648544311523
2017-11-29,19.91055679321289
2017-11-30,19.124143600463867
2017-12-01,19.052648544311523
2017-12-04,19.159893035888672
2017-12-05,18.873924255371094
2017-12-06,18.90966796875
2017-12-07,18.873924255371094
2017-12-08,18.37347984313965
2017-12-11,18.301986694335938
2017-12-12,18.37347984313965
2017-12-13,18.40921974182129
2017-12-14,18.123258590698242
2017-12-15,18.766685485839844
2017-12-18,18.838176727294922
2017-12-19,18.623703002929688
2017-12-20,18.623703002929688
2017-12-21,18.98116111755371
2017-12-22,19.016908645629883
2017-12-26,18.623703002929688
2017-12-27,18.44496726989746
2017-12-28,18.40921974182129
2017-12-29,17.980266571044922
2018-01-02,17.837289810180664
2018-01-03,17.76579475402832
2018-01-04,17.730051040649414
2018-01-05,17.90877914428711
2018-01-08,17.58706283569336
2018-01-09,17.444076538085938
2018-01-10,17.551321029663086
2018-01-11,18.230497360229492
2018-01-12,18.40921974182129
2018-01-16,18.266231536865234
2018-01-17,18.40921974182129
2018-01-18,18.123258590698242
2018-01-19,18.587949752807617
2018-01-22,18.33772850036621
2018-01-23,18.40921974182129
2018-01-24,18.123258590698242
2018-01-25,17.94452476501465
2018-01-26,17.90877914428711
2018-01-29,18.266231536865234
2018-01-30,18.480714797973633
2018-01-31,18.301986694335938
2018-02-01,18.587949752807617
2018-02-02,18.230497360229492
2018-02-05,17.444076538085938
2018-02-06,17.285629272460938
2018-02-07,17.42967414855957
2018-02-08,17.24961280822754
2018-02-09,17.681760787963867
2018-02-12,17.501697540283203
2018-02-13,17.645748138427734
2018-02-14,17.609731674194336
2018-02-15,17.645748138427734
2018-02-16,17.897825241088867
2018-02-20,17.681760787963867
2018-02-21,17.86181640625
2018-02-22,17.8257999420166
2018-02-23,18.077884674072266
2018-02-26,18.185922622680664
2018-02-27,17.789793014526367
