date,price
2017-07-03,7.426000118255615
2017-07-05,7.72599983215332
2017-07-06,7.5960001945495605
2017-07-07,7.697999954223633
2017-07-10,7.699999809265137
2017-07-11,7.776000022888184
2017-07-12,7.900000095367432
2017-07-13,8.013999938964844
2017-07-14,8.02400016784668
2017-07-17,8.045999526977539
2017-07-18,8.093999862670898
2017-07-19,8.220000267028809
2017-07-20,8.142000198364258
2017-07-21,8.074000358581543
2017-07-24,8.109999656677246
2017-07-25,8.142000198364258
2017-07-26,8.116000175476074
2017-07-27,7.684000015258789
2017-07-28,7.49399995803833
2017-07-31,7.381999969482422
2017-08-01,7.360000133514404
2017-08-02,7.27400016784668
2017-08-03,7.28000020980835
2017-08-04,7.368000030517578
2017-08-07,7.366000175476074
2017-08-08,7.303999900817871
2017-08-09,7.340000152587891
2017-08-10,7.2220001220703125
2017-08-11,7.296000003814697
2017-08-14,7.409999847412109
2017-08-15,7.361999988555908
2017-08-16,7.438000202178955
2017-08-17,7.303999900817871
2017-08-18,7.329999923706055
2017-08-21,7.386000156402588
2017-08-22,7.504000186920166
2017-08-23,7.420000076293945
2017-08-24,7.446000099182129
2017-08-25,7.435999870300293
2017-08-28,7.452000141143799
2017-08-29,7.4720001220703125
2017-08-30,7.567999839782715
2017-08-31,7.639999866485596
2017-09-01,7.659999847412109
2017-09-05,7.3480000495910645
2017-09-06,7.480000019073486
2017-09-07,7.46999979019165
2017-09-08,7.51200008392334
2017-09-11,7.6479997634887695
2017-09-12,7.696000099182129
2017-09-13,7.5879998207092285
2017-09-14,7.610000133514404
2017-09-15,7.73199987411499
2017-09-18,7.7179999351501465
2017-09-19,7.708000183105469
2017-09-20,7.6479997634887695
2017-09-21,7.664000034332275
2017-09-22,7.668000221252441
2017-09-25,7.510000228881836
2017-09-26,7.492000102996826
2017-09-27,7.539999961853027
2017-09-28,7.182000160217285
2017-09-29,7.168000221252441
2017-10-02,7.269999980926514
2017-10-03,7.3460001945495605
2017-10-04,7.374000072479248
2017-10-05,7.6579999923706055
2017-10-06,7.806000232696533
2017-10-09,7.754000186920166
2017-10-10,7.690000057220459
2017-10-11,7.736000061035156
2017-10-12,7.702000141143799
2017-10-13,7.815999984741211
2017-10-16,7.788000106811523
2017-10-17,7.8520002365112305
2017-10-18,8.057999610900879
2017-10-19,8.043999671936035
2017-10-20,8.064000129699707
2017-10-23,8.034000396728516
2017-10-24,8.0
2017-10-25,7.940000057220459
2017-10-26,8.020000457763672
2017-10-27,7.748000144958496
2017-10-30,7.900000095367432
2017-10-31,7.881999969482422
2017-11-01,7.754000186920166
2017-11-02,7.7220001220703125
2017-11-03,7.802000045776367
2017-11-06,7.849999904632568
2017-11-07,7.817999839782715
2017-11-08,7.98199987411499
2017-11-09,7.8979997634887695
2017-11-10,7.98799991607666
2017-11-13,8.069999694824219
2017-11-14,8.003999710083008
2017-11-15,7.980000019073486
2017-11-16,8.052000045776367
2017-11-17,8.062000274658203
2017-11-20,8.154000282287598
2017-11-21,8.263999938964844
2017-11-22,8.354000091552734
2017-11-24,8.381999969482422
2017-11-27,8.366000175476074
2017-11-28,8.432000160217285
2017-11-29,8.288000106811523
2017-11-30,8.411999702453613
2017-12-01,8.437999725341797
2017-12-04,8.307999610900879
2017-12-05,8.220000267028809
2017-12-06,8.258000373840332
2017-12-07,8.284000396728516
2017-12-08,8.390000343322754
2017-12-11,8.444000244140625
2017-12-12,8.435999870300293
