date,price
2017-07-03,52.915863037109375
2017-07-05,51.93242645263672
2017-07-06,51.571537017822266
2017-07-07,52.31135940551758
2017-07-10,52.98804473876953
2017-07-11,52.491825103759766
2017-07-12,52.52790451049805
2017-07-13,52.27528381347656
2017-07-14,52.329402923583984
2017-07-17,52.13994598388672
2017-07-18,52.01363754272461
2017-07-19,52.12188720703125
2017-07-20,53.321868896484375
2017-07-21,54.088768005371094
2017-07-24,53.1865234375
2017-07-25,53.58351135253906
2017-07-26,52.65421676635742
2017-07-27,52.464744567871094
2017-07-28,52.93389892578125
2017-07-31,53.27676010131836
2017-08-01,53.9895133972168
2017-08-02,53.94440841674805
2017-08-03,54.26018142700195
2017-08-04,53.917335510253906
2017-08-07,53.94440841674805
2017-08-08,53.646663665771484
2017-08-09,54.04365921020508
2017-08-10,53.2947998046875
2017-08-11,53.2045783996582
2017-08-14,53.93539047241211
2017-08-15,52.83467483520508
2017-08-16,52.81661605834961
2017-08-17,51.84221267700195
2017-08-18,49.57760238647461
2017-08-21,48.368621826171875
2017-08-22,48.83777618408203
2017-08-23,48.368621826171875
2017-08-24,48.57612991333008
2017-08-25,48.6302604675293
2017-08-28,48.47688674926758
2017-08-29,47.574642181396484
2017-08-30,47.42127227783203
2017-08-31,47.810577392578125
2017-09-01,48.30850601196289
2017-09-05,47.99163055419922
2017-09-06,47.76529312133789
2017-09-07,47.43032455444336
2017-09-08,47.258304595947266
2017-09-11,48.009727478027344
2017-09-12,48.3447265625
2017-09-13,48.45335388183594
2017-09-14,48.64347839355469
2017-09-15,48.77021408081055
2017-09-18,48.43524169921875
2017-09-19,48.281333923339844
2017-09-20,48.489559173583984
2017-09-21,48.15458297729492
2017-09-22,48.19985580444336
2017-09-25,48.19081497192383
2017-09-26,48.61631774902344
2017-09-27,47.68382263183594
2017-09-28,47.647605895996094
2017-09-29,46.94145584106445
2017-10-02,46.95955276489258
2017-10-03,46.59743118286133
2017-10-04,47.14967346191406
2017-10-05,47.24020004272461
2017-10-06,47.45748519897461
2017-10-09,46.64269256591797
2017-10-10,46.651737213134766
2017-10-11,46.19906997680664
2017-10-12,46.01801681518555
2017-10-13,46.15381622314453
2017-10-16,46.50688552856445
2017-10-17,47.077247619628906
2017-10-18,47.348846435546875
2017-10-19,47.701927185058594
2017-10-20,48.036888122558594
2017-10-23,48.58009338378906
2017-10-24,48.362815856933594
2017-10-25,49.73892593383789
2017-10-26,51.4318962097168
2017-10-27,50.66236877441406
2017-10-30,50.03768539428711
2017-10-31,49.7841911315918
2017-11-01,49.856624603271484
2017-11-02,49.90188980102539
2017-11-03,50.43603515625
2017-11-06,50.73479080200195
2017-11-07,49.92904281616211
2017-11-08,50.48129653930664
2017-11-09,50.8162727355957
2017-11-10,50.780059814453125
2017-11-13,50.61708450317383
2017-11-14,50.68047332763672
2017-11-15,51.2689208984375
2017-11-16,51.81214141845703
2017-11-17,53.586578369140625
2017-11-20,53.64090347290039
2017-11-21,53.76764678955078
2017-11-22,53.477935791015625
2017-11-24,53.70425796508789
2017-11-27,53.984928131103516
2017-11-28,53.93964767456055
2017-11-29,54.64583206176758
2017-11-30,54.70014572143555
2017-12-01,54.391300201416016
2017-12-04,54.59113693237305
2017-12-05,54.88179397583008
2017-12-06,54.245967864990234
2017-12-07,55.045310974121094
2017-12-08,55.681148529052734
2017-12-11,56.235233306884766
2017-12-12,56.47140121459961
2017-12-13,58.40616989135742
2017-12-14,58.615081787109375
2017-12-15,58.85124969482422
2017-12-18,58.869415283203125
2017-12-19,58.35166549682617
2017-12-20,57.76123809814453
2017-12-21,58.83308029174805
2017-12-22,57.48874282836914
2017-12-26,57.81574630737305
2017-12-27,57.17989730834961
2017-12-28,57.17989730834961
2017-12-29,56.81657409667969
2018-01-02,57.670413970947266
2018-01-03,57.66132354736328
2018-01-04,57.6249885559082
2018-01-05,58.115482330322266
2018-01-08,58.63324737548828
2018-01-09,58.215396881103516
2018-01-10,58.33348846435547
2018-01-11,58.39707565307617
2018-01-12,58.74224090576172
2018-01-16,57.6068229675293
2018-01-17,57.96106719970703
2018-01-18,58.23356628417969
2018-01-19,61.04941940307617
2018-01-22,60.304588317871094
2018-01-23,60.98583984375
2018-01-24,61.76701354980469
2018-01-25,61.50359344482422
2018-01-26,61.8033332824707
2018-01-29,61.385501861572266
2018-01-30,61.158443450927734
2018-01-31,61.96686935424805
2018-02-01,61.44910430908203
2018-02-02,61.058502197265625
2018-02-05,58.487911224365234
2018-02-06,59.24183654785156
2018-02-07,59.6142578125
2018-02-08,56.762062072753906
2018-02-09,59.48707962036133
2018-02-12,59.93216323852539
2018-02-13,59.83225631713867
2018-02-14,61.73065948486328
2018-02-15,62.030418395996094
2018-02-16,62.03952407836914
2018-02-20,61.30376434326172
2018-02-21,60.904109954833984
2018-02-22,60.97675323486328
2018-02-23,61.912330627441406
2018-02-26,63.26576232910156
2018-02-27,61.794254302978516
2018-02-28,60.885921478271484
2018-03-01,60.24100875854492
2018-03-02,60.03145217895508
2018-03-05,59.26613998413086
2018-03-06,59.43925857543945
2018-03-07,58.46438217163086
2018-03-08,59.32080841064453
2018-03-09,60.405006408691406
2018-03-12,60.87875747680664
2018-03-13,60.28656005859375
2018-03-14,60.31389236450195
2018-03-15,60.48699951171875
2018-03-16,60.04969787597656
2018-03-19,59.86745071411133
2018-03-20,60.860530853271484
2018-03-21,60.45054626464844
2018-03-22,58.69215393066406
2018-03-23,58.88349151611328
2018-03-26,60.04056930541992
2018-03-27,60.28656005859375
2018-03-28,59.6214714050293
