date,price
2017-07-03,50.69701385498047
2017-07-05,50.43136978149414
2017-07-06,49.763519287109375
2017-07-07,50.36308288574219
2017-07-10,50.30996322631836
2017-07-11,50.17334747314453
2017-07-12,51.630489349365234
2017-07-13,51.6229248046875
2017-07-14,50.82604217529297
2017-07-17,51.046119689941406
2017-07-18,50.818443298339844
2017-07-19,51.956851959228516
2017-07-20,51.50908660888672
2017-07-21,51.91889572143555
2017-07-24,52.442562103271484
2017-07-25,53.687225341796875
2017-07-26,53.54303741455078
2017-07-27,52.98141098022461
2017-07-28,52.321144104003906
2017-07-31,52.032737731933594
2017-08-01,51.987205505371094
2017-08-02,51.92649459838867
2017-08-03,51.38764572143555
2017-08-04,51.531837463378906
2017-08-07,50.83362579345703
2017-08-08,51.10683059692383
2017-08-09,49.88494873046875
2017-08-10,50.01396560668945
2017-08-11,49.80904769897461
2017-08-14,51.068885803222656
2017-08-15,51.36487579345703
2017-08-16,50.70460510253906
2017-08-17,50.105037689208984
2017-08-18,50.39342498779297
2017-08-21,49.930484771728516
2017-08-22,50.423805236816406
2017-08-23,50.16575241088867
2017-08-24,50.14298629760742
2017-08-25,50.77290344238281
2017-08-28,51.084075927734375
2017-08-29,50.32512664794922
2017-08-30,50.37067794799805
2017-08-31,51.698814392089844
2017-09-01,51.084075927734375
2017-09-05,49.51307678222656
2017-09-06,48.959049224853516
2017-09-07,48.0103759765625
2017-09-08,48.83761215209961
2017-09-11,49.40681457519531
2017-09-12,50.07468032836914
2017-09-13,49.763519287109375
2017-09-14,49.427730560302734
2017-09-15,49.694847106933594
2017-09-18,50.549537658691406
2017-09-19,51.129520416259766
2017-09-20,52.55656814575195
2017-09-21,53.27389907836914
2017-09-22,53.747032165527344
2017-09-25,53.594417572021484
2017-09-26,55.05198669433594
2017-09-27,57.05900955200195
2017-09-28,56.8148078918457
2017-09-29,55.509864807128906
2017-10-02,56.24245834350586
2017-10-03,56.13563537597656
2017-10-04,55.99064254760742
2017-10-05,56.55535888671875
2017-10-06,56.5935173034668
2017-10-09,56.67744445800781
2017-10-10,58.043453216552734
2017-10-11,57.89082336425781
2017-10-12,58.493709564208984
2017-10-13,58.5165901184082
2017-10-16,58.08159637451172
2017-10-17,56.80718231201172
2017-10-18,56.94453811645508
2017-10-19,57.150569915771484
2017-10-20,57.15822219848633
2017-10-23,56.5935173034668
2017-10-24,57.249813079833984
2017-10-25,56.94453811645508
2017-10-26,57.2039909362793
2017-10-27,57.63136672973633
2017-10-30,56.143245697021484
2017-10-31,56.6545524597168
2017-11-01,56.67744445800781
2017-11-02,56.99032974243164
2017-11-03,58.218963623046875
2017-11-06,56.02880096435547
2017-11-07,54.204917907714844
2017-11-08,52.08342361450195
2017-11-09,51.144771575927734
2017-11-10,51.71712112426758
2017-11-13,53.281532287597656
2017-11-14,54.23543930053711
2017-11-15,53.07548904418945
2017-11-16,54.39570236206055
2017-11-17,54.4338493347168
2017-11-20,55.99064254760742
2017-11-21,57.40243148803711
2017-11-22,55.28093719482422
2017-11-24,55.1130256652832
2017-11-27,54.807796478271484
2017-11-28,55.57854461669922
2017-11-29,57.12005615234375
2017-11-30,56.662174224853516
2017-12-01,57.38714599609375
2017-12-04,57.806854248046875
2017-12-05,57.89082336425781
2017-12-06,57.3490104675293
2017-12-07,57.15822219848633
2017-12-08,54.76962661743164
2017-12-11,54.47201156616211
2017-12-12,54.3270149230957
2017-12-13,54.91462707519531
2017-12-14,55.74294662475586
2017-12-15,57.039085388183594
2017-12-18,58.4580078125
2017-12-19,59.15592575073242
2017-12-20,59.470367431640625
2017-12-21,60.33705139160156
2017-12-22,61.56420135498047
2017-12-26,60.49045944213867
2017-12-27,60.11464309692383
2017-12-28,60.72821807861328
2017-12-29,60.007266998291016
2018-01-02,60.49045944213867
2018-01-03,59.40903091430664
2018-01-04,58.718780517578125
2018-01-05,58.90285873413086
2018-01-08,57.882781982421875
2018-01-09,59.347679138183594
2018-01-10,60.091644287109375
2018-01-11,61.1116943359375
2018-01-12,62.12409210205078
2018-01-16,62.4232177734375
2018-01-17,60.53648376464844
2018-01-18,59.92290496826172
2018-01-19,61.364803314208984
2018-01-22,60.93528747558594
2018-01-23,61.84796905517578
2018-01-24,61.732948303222656
2018-01-25,61.87097930908203
2018-01-26,61.487483978271484
2018-01-29,61.77128601074219
2018-01-30,61.97835922241211
2018-01-31,61.54883575439453
2018-02-01,62.17776870727539
2018-02-02,60.53648376464844
2018-02-05,57.33057403564453
2018-02-06,57.17716598510742
2018-02-07,59.11759948730469
2018-02-08,57.29989242553711
2018-02-09,57.606666564941406
2018-02-12,57.606666564941406
2018-02-13,58.02082824707031
2018-02-14,61.54883575439453
2018-02-15,62.60727310180664
2018-02-16,62.56893539428711
2018-02-20,61.372467041015625
2018-02-21,63.458614349365234
2018-02-22,63.343563079833984
2018-02-23,63.23617935180664
2018-02-26,63.036766052246094
2018-02-27,60.843257904052734
2018-02-28,58.33528518676758
2018-03-01,60.01494598388672
2018-03-02,60.927635192871094
2018-03-05,61.87097930908203
2018-03-06,62.193111419677734
2018-03-07,62.98310089111328
2018-03-08,69.3565673828125
2018-03-09,65.46804809570312
2018-03-12,65.6061019897461
2018-03-13,66.07394409179688
2018-03-14,66.71053314208984
2018-03-15,67.18602752685547
2018-03-16,68.05077362060547
2018-03-19,67.89635467529297
2018-03-20,66.09741973876953
2018-03-21,67.68018341064453
2018-03-22,67.61071014404297
2018-03-23,64.93158721923828
2018-03-26,65.97389221191406
2018-03-27,64.699951171875
2018-03-28,67.08570098876953
