Date,Close
2017-07-03,31.753576278686523
2017-07-05,30.575902938842773
2017-07-06,29.616310119628906
2017-07-07,30.314197540283203
2017-07-10,30.00798988342285
2017-07-11,29.83302116394043
2017-07-12,30.401683807373047
2017-07-13,30.489168167114258
2017-07-14,30.882862091064453
2017-07-17,30.707883834838867
2017-07-18,30.182964324951172
2017-07-19,30.620399475097656
2017-07-20,30.75164031982422
2017-07-21,30.445430755615234
2017-07-24,31.014089584350586
2017-07-25,31.49527931213379
2017-07-26,31.845212936401367
2017-07-27,32.020198822021484
2017-07-28,31.801477432250977
2017-07-31,32.195167541503906
2017-08-01,32.37013244628906
2017-08-02,30.926605224609375
2017-08-03,30.795373916625977
2017-08-04,31.364030838012695
2017-08-07,31.057838439941406
2017-08-08,30.66414451599121
2017-08-09,30.095487594604492
2017-08-10,29.701784133911133
2017-08-11,30.489168167114258
2017-08-14,30.97036361694336
2017-08-15,30.489168167114258
2017-08-16,30.35794448852539
2017-08-17,29.658044815063477
2017-08-18,30.051738739013672
2017-08-21,30.27045440673828
2017-08-22,30.66414451599121
2017-08-23,30.489168167114258
2017-08-24,30.051738739013672
2017-08-25,30.226701736450195
2017-08-28,31.845212936401367
2017-08-29,31.53900909423828
2017-08-30,31.801477432250977
2017-08-31,31.626497268676758
2017-09-01,31.67023277282715
2017-09-05,32.2389030456543
2017-09-06,32.37013244628906
2017-09-07,32.32638931274414
2017-09-08,31.976455688476562
2017-09-11,32.72007751464844
2017-09-12,33.28874206542969
2017-09-13,34.207374572753906
2017-09-14,34.55731964111328
2017-09-15,35.038482666015625
2017-09-18,34.55731964111328
2017-09-19,34.33859634399414
2017-09-20,34.46982955932617
2017-09-21,35.957088470458984
2017-09-22,37.09443664550781
2017-09-25,38.01303482055664
2017-09-26,38.581703186035156
2017-09-27,39.41282653808594
2017-09-28,38.931644439697266
2017-09-29,39.15037536621094
2017-10-02,40.68138122558594
2017-10-03,40.462669372558594
2017-10-04,38.2755012512207
2017-10-05,37.57560729980469
2017-10-06,37.7943229675293
2017-10-09,38.49421691894531
2017-10-10,38.581703186035156
2017-10-11,37.619346618652344
2017-10-12,38.36299133300781
2017-10-13,38.05678176879883
2017-10-16,38.625457763671875
2017-10-17,38.10053253173828
2017-10-18,38.84417724609375
2017-10-19,40.11272430419922
2017-10-20,41.774993896484375
2017-10-23,41.162574768066406
2017-10-24,41.381282806396484
2017-10-25,40.85636901855469
2017-10-26,41.90619659423828
2017-10-27,42.387393951416016
2017-10-30,41.99369812011719
2017-10-31,42.99980545043945
2017-11-01,43.437225341796875
2017-11-02,41.99369812011719
2017-11-03,42.91230392456055
2017-11-06,42.08118438720703
2017-11-07,41.42502975463867
2017-11-08,41.99369812011719
2017-11-09,42.168670654296875
2017-11-10,42.387393951416016
2017-11-13,42.387393951416016
2017-11-14,42.21205520629883
2017-11-15,42.299713134765625
2017-11-16,42.650394439697266
2017-11-17,43.39556121826172
2017-11-20,44.18458557128906
2017-11-21,44.97357940673828
2017-11-22,44.929744720458984
2017-11-24,45.32426452636719
2017-11-27,44.403743743896484
2017-11-28,47.86661911010742
2017-11-29,47.822784423828125
2017-11-30,47.99812698364258
2017-12-01,47.34061813354492
2017-12-04,45.80643844604492
2017-12-05,47.38444900512695
2017-12-06,46.55160140991211
2017-12-07,48.1734504699707
2017-12-08,49.35697555541992
2017-12-11,48.78714370727539
2017-12-12,48.1734504699707
2017-12-13,49.6638069152832
2017-12-14,48.129638671875
2017-12-15,49.13780975341797
2017-12-18,50.803489685058594
2017-12-19,50.32133102416992
2017-12-20,47.99812698364258
2017-12-21,49.35697555541992
2017-12-22,49.488487243652344
2017-12-26,50.584327697753906
2017-12-27,49.79532241821289
2017-12-28,50.2336540222168
2017-12-29,48.743282318115234
2018-01-02,48.61179733276367
2018-01-03,49.44464874267578
2018-01-04,48.743282318115234
2018-01-05,49.05013656616211
2018-01-08,48.1734504699707
2018-01-09,48.52477264404297
2018-01-10,49.271297454833984
2018-01-11,50.061744689941406
2018-01-12,49.0078239440918
2018-01-16,46.548648834228516
2018-01-17,47.77823257446289
2018-01-18,46.021690368652344
2018-01-19,46.548648834228516
2018-01-22,46.50473403930664
2018-01-23,46.4608268737793
2018-01-24,46.856048583984375
2018-01-25,43.03553771972656
2018-01-26,39.43461227416992
2018-01-29,41.32291793823242
2018-01-30,41.0155143737793
2018-01-31,39.91766357421875
2018-02-01,40.312889099121094
2018-02-02,37.546321868896484
2018-02-05,37.10717010498047
2018-02-06,38.907649993896484
2018-02-07,38.600250244140625
2018-02-08,37.63414764404297
2018-02-09,39.03938674926758
2018-02-12,39.785919189453125
2018-02-13,38.24893569946289
2018-02-14,39.08329772949219
2018-02-15,39.12720489501953
2018-02-16,37.502403259277344
2018-02-20,37.151092529296875
2018-02-21,36.31673049926758
2018-02-22,35.394527435302734
2018-02-23,36.5802116394043
2018-02-26,38.775909423828125
2018-02-27,38.16110610961914
2018-02-28,38.24893569946289
2018-03-01,37.151092529296875
2018-03-02,37.01935958862305
2018-03-05,37.45848083496094
2018-03-06,38.95156478881836
2018-03-07,39.47852325439453
2018-03-08,38.42458724975586
2018-03-09,39.12720489501953
2018-03-12,38.73198318481445
2018-03-13,38.55634307861328
2018-03-14,38.42458724975586
2018-03-15,37.72197723388672
2018-03-16,40.532447814941406
2018-03-19,39.08329772949219
2018-03-20,38.644161224365234
2018-03-21,36.71195602416992
2018-03-22,33.72582244873047
