Date,Close
2017-07-03,11.445871353149414
2017-07-05,11.322352409362793
2017-07-06,11.116491317749023
2017-07-07,11.281180381774902
2017-07-10,11.569385528564453
2017-07-11,11.569385528564453
2017-07-12,11.487039566040039
2017-07-13,11.569385528564453
2017-07-14,11.692902565002441
2017-07-17,11.734073638916016
2017-07-18,11.569385528564453
2017-07-19,11.775247573852539
2017-07-20,12.10462474822998
2017-07-21,11.939935684204102
2017-07-24,12.063450813293457
2017-07-25,12.186968803405762
2017-07-26,12.269312858581543
2017-07-27,12.434003829956055
2017-07-28,12.392827987670898
2017-07-31,12.269312858581543
2017-08-01,12.269312858581543
2017-08-02,11.898762702941895
2017-08-03,11.198838233947754
2017-08-04,11.116491317749023
2017-08-07,11.240006446838379
2017-08-08,11.65173053741455
2017-08-09,11.939935684204102
2017-08-10,11.734073638916016
2017-08-11,12.10462474822998
2017-08-14,12.063450813293457
2017-08-15,12.063450813293457
2017-08-16,11.775247573852539
2017-08-17,11.61055850982666
2017-08-18,11.40469741821289
2017-08-21,11.40469741821289
2017-08-22,11.692902565002441
2017-08-23,11.61055850982666
2017-08-24,11.775247573852539
2017-08-25,11.734073638916016
2017-08-28,11.692902565002441
2017-08-29,11.569385528564453
2017-08-30,12.10462474822998
2017-08-31,11.775247573852539
2017-09-01,12.0222806930542
2017-09-05,11.939935684204102
2017-09-06,11.775247573852539
2017-09-07,11.528215408325195
2017-09-08,11.281180381774902
2017-09-11,11.322352409362793
2017-09-12,11.322352409362793
2017-09-13,11.528215408325195
2017-09-14,11.034147262573242
2017-09-15,11.40469741821289
2017-09-18,11.898762702941895
2017-09-19,12.063450813293457
2017-09-20,12.063450813293457
2017-09-21,11.939935684204102
2017-09-22,12.0222806930542
2017-09-25,11.857589721679688
2017-09-26,11.775247573852539
2017-09-27,12.228140830993652
2017-09-28,12.5986909866333
2017-09-29,12.928068161010742
2017-10-02,12.886895179748535
2017-10-03,12.722208976745605
2017-10-04,13.463305473327637
2017-10-05,13.422133445739746
2017-10-06,13.29861831665039
2017-10-09,13.29861831665039
2017-10-10,13.216273307800293
2017-10-11,13.092757225036621
2017-10-12,12.681034088134766
2017-10-13,12.5986909866333
2017-10-16,12.681034088134766
2017-10-17,12.392827987670898
2017-10-18,12.557519912719727
2017-10-19,12.516345977783203
2017-10-20,12.763381958007812
2017-10-23,12.639863967895508
2017-10-24,12.5986909866333
2017-10-25,12.557519912719727
2017-10-26,12.763381958007812
2017-10-27,12.681034088134766
2017-10-30,12.639863967895508
2017-10-31,12.821020126342773
2017-11-01,12.928068161010742
2017-11-02,12.681034088134766
2017-11-03,12.639863967895508
2017-11-06,12.10462474822998
2017-11-07,12.434003829956055
2017-11-08,12.351656913757324
2017-11-09,12.639863967895508
2017-11-10,12.681034088134766
2017-11-13,12.434003829956055
2017-11-14,12.434003829956055
2017-11-15,12.269312858581543
2017-11-16,12.639863967895508
2017-11-17,12.928068161010742
2017-11-20,13.092757225036621
2017-11-21,13.257444381713867
2017-11-22,13.216273307800293
2017-11-24,13.216273307800293
2017-11-27,13.339791297912598
2017-11-28,13.133930206298828
2017-11-29,12.639863967895508
2017-11-30,11.857589721679688
2017-12-01,11.939935684204102
2017-12-04,12.10462474822998
2017-12-05,12.228140830993652
2017-12-06,12.186968803405762
2017-12-07,12.475172996520996
2017-12-08,12.063450813293457
2017-12-11,12.0222806930542
2017-12-12,12.10462474822998
2017-12-13,12.145796775817871
2017-12-14,12.557519912719727
2017-12-15,13.380962371826172
2017-12-18,13.833854675292969
2017-12-19,13.833854675292969
2017-12-20,14.286752700805664
2017-12-21,14.16323471069336
2017-12-22,14.204408645629883
2017-12-26,14.122060775756836
2017-12-27,13.998542785644531
2017-12-28,13.875030517578125
2017-12-29,13.792684555053711
2018-01-02,13.751511573791504
2018-01-03,13.710341453552246
2018-01-04,13.339791297912598
2018-01-05,13.257444381713867
2018-01-08,13.051586151123047
2018-01-09,13.175100326538086
2018-01-10,13.669168472290039
2018-01-11,14.204408645629883
2018-01-12,13.875030517578125
2018-01-16,14.039717674255371
2018-01-17,14.122060775756836
