date,NVDA,QLYS,A,NSA,MCD,NKE,MBUU,TXRH,OGS
2023-01-24,19.246807098388672,110.66000366210938,152.5481719970703,32.7215576171875,252.99896240234375,121.04236602783203,58.95000076293945,94.36943054199219,71.32577514648438
2023-01-25,19.30474853515625,111.04000091552734,152.6167449951172,32.789405822753906,256.22760009765625,121.03280639648438,58.65999984741211,93.30963134765625,73.8521957397461
2023-01-26,19.78329849243164,113.62999725341797,153.07728576660156,33.62907791137695,257.8418884277344,121.71041870117188,56.849998474121094,94.56038665771484,72.18297576904297
2023-01-27,20.345766067504883,114.16000366210938,152.5481719970703,34.29062271118164,255.7208251953125,121.71041870117188,56.5099983215332,94.4840087890625,72.67922973632812
2023-01-30,19.14389991760254,112.01000213623047,148.67788696289062,33.739322662353516,254.24725341796875,120.60336303710938,57.220001220703125,94.4935531616211,72.5077896118164
2023-01-31,19.5185489654541,115.36000061035156,149.01101684570312,34.60444259643555,250.97164916992188,121.5195541381836,60.59000015258789,95.88751983642578,74.31237030029297
2023-02-01,20.9232177734375,119.06999969482422,152.31300354003906,34.765586853027344,249.91104125976562,123.59054565429688,62.689998626708984,96.93775939941406,74.40259552001953
2023-02-02,21.688495635986328,123.77999877929688,152.3620147705078,36.02085494995117,247.03907775878906,123.17059326171875,65.16999816894531,99.5633773803711,75.70187377929688
2023-02-03,21.0800724029541,122.97000122070312,151.43116760253906,35.65614700317383,247.99636840820312,121.7867660522461,63.77000045776367,97.4724349975586,74.7454605102539
2023-02-06,21.069082260131836,121.0199966430664,149.1678009033203,36.30921936035156,251.459716796875,119.9925537109375,62.4900016784668,97.46288299560547,75.58458709716797
2023-02-07,22.152057647705078,123.88999938964844,151.39198303222656,36.6230354309082,250.91537475585938,119.61080169677734,63.380001068115234,100.04076385498047,74.4296646118164
2023-02-08,22.18402671813965,122.98999786376953,151.3037872314453,36.114139556884766,246.67300415039062,117.3012466430664,63.810001373291016,98.5704116821289,72.67020416259766
2023-02-09,22.315900802612305,122.22000122070312,149.30496215820312,35.35929870605469,244.64572143554688,116.60454559326172,61.040000915527344,96.95684814453125,71.91226959228516
2023-02-10,21.24491310119629,121.54000091552734,149.47152709960938,35.087890625,246.297607421875,116.65227508544922,60.43000030517578,96.35533905029297,73.52737426757812
2023-02-13,21.767423629760742,120.83999633789062,151.48019409179688,35.257511138916016,249.84539794921875,119.43902587890625,61.75,97.6920166015625,74.11384582519531
2023-02-14,22.949310302734375,119.0,149.95166015625,34.74014663696289,250.23016357421875,120.44110870361328,61.529998779296875,100.1839828491211,72.87773132324219
2023-02-15,22.742502212524414,119.2699966430664,148.68771362304688,35.350807189941406,250.18321228027344,121.6627197265625,62.689998626708984,99.60155487060547,73.0130615234375
2023-02-16,21.981220245361328,116.77999877929688,145.28770446777344,35.19814682006836,249.498046875,118.70415496826172,61.689998626708984,100.3940200805664,73.36495971679688
2023-02-17,21.367799758911133,118.56999969482422,145.2681121826172,35.54589080810547,253.40252685546875,119.14317321777344,62.2599983215332,99.60155487060547,73.79805755615234
2023-02-21,20.63549041748047,117.87000274658203,140.52578735351562,35.0539665222168,252.0509796142578,115.57383728027344,60.540000915527344,99.84981536865234,72.09274291992188
